conv_num,experience_type,emotion_type,problem_type,situation,speaker,strategy,message,seeker_survey_empathy,seeker_survey_relevance,seeker_survey_initial_emotion,seeker_survey_final_emotion,supporter_survey_relevance,seeker_question1,seeker_question2,supporter_question1,supporter_question2
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Restatement or Paraphrasing,I'm sorry to hear you are sad. What's going on? Maybe I can encourage you?,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Restatement or Paraphrasing,Ouch! So he wants to see his ex? Basically he is breaking up with you?,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Question,How long did you date him?,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"No, i hacked his facebook. He told me he was going to hang out with friends. but i found out he lied",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,we have been together for 3 years,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,he doesn't know that i know,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Reflection of feelings,I'm so sorry to hear this. You must be full of all kinds of emotions now. What are your plans?,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,i don't know yet tbh.,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,i have never been cheated on before.,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,we also live together so it's complicated,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Affirmation and Reassurance,"I can understand your frustration. It happened to me before. And I've had girlfriends. They never change. They will apologize because they got caught, but they never really change.",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"But, how do I know for sure if he did cheat?",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Affirmation and Reassurance,It's going to be very painful for a while because you have been invested 3 years in this relationship. Do you have friends to talk to that can encourage and support you?,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,The messages were about meeting up for a photoshoot at the brooklyn bridge.,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,is that cheating because he lied,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Self-disclosure,"I find if they flirt, they already have cheated. Loyalty is something inside a person, or not. Very few will look inside themselves and see why they do this and want to change. If you were married, you would need counseling.",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Reflection of feelings,Do you meet up with your exes?,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"i'm still friends with many of my exes, but he knows that and we all hang out together",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,thats why it's weird that he lied,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Others,He lied because he didn't want you to know the truth. Which is betrayal.,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"also, when he gets home, how do i tell him how i found out.",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"i mean, i literally got into his facebook without asking",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,i just had this intuition that he was being suspicious,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Others,"It's a hot mess, is it not? Why did you feel you wanted to spy on him? Did you already mistrust him?",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"well, it was weird that he got so dressed up to go hang out with friends",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,it makes sense now that i know he went for a photoshoot,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Self-disclosure,"Ok, so this is a HUGE red flag to you. You can ignore it, or not. Women KNOW when a man is cheating, so you had that inside of you. And you went with your hunch and now you have found he is dishonest.",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Question,Was the photoshoot to have pictures of him?,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"yeah, she's a photographer",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"she took all his headshots when he first moved to America, actually",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,when they were together,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Affirmation and Reassurance,"I suppose it could be Christmas pictures of him for you? Or not. I personally feel honesty is the best policy, no matter what. I would come clean. I would tell him I sensed trouble and looked for it and found it.",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,i worry that i am jumping to conclusions.,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Affirmation and Reassurance,"You could be, but then you wouldn't have a feeling of mistrust, you would just be sensing a surprise.",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"he may say: you are friends with ur exes, why can't i be friends with mine?",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,he never said which friends he was going to see,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,"he also didnt offer to take me with him, though",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,i always invite him when i hang out with my exes,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Question,"He could say that. And if he is lying, do you think he will begin to be honest? You will have to judge for yourself. If he is lying, he will continue to lie. And you will feel it inside of yourself. Is this the first time you felt this way? Or has this happened before?",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,never before.,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SEEKER,,i guess ur right,5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
88,Current Experience,sadness,breakup with partner,I found out my boyfriend went to see his ex and I don't know if I should break up with him or not.,SUPPORTER,Self-disclosure,"I'm an older woman, almost 60. I've been married 20 years but I had a lot of boyfriends and I can tell you one thing, If they start to look elsewhere, run for the hills, they will continue to excuse their behavior, apologize, say they will change, and it just gets worse. I drove myself insane with worry, suspicion. I wanted someone to treasure me, not cheat and lie. Cheaters don't change their spots.",5,5,5,1,5,no,maybe a thumbs up or thumbs down instead of rating the messages,I am not sure we resolved anything. She was in a crisis moment.,
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,Hi there,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Question,Hello. How's it going?,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,I've not been doing great to be honest. I'm finding it hard to stay positive with all these constant lockdowns and restrictions,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Question,I can agree. There are so many places going back to where we were several months ago. Which state do you live in?,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,I'm actually from the UK. I live in the North of the country near Manchester and things are bad here right now.,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Reflection of feelings,I agree it's bad! Where I live in the US our numbers are going back up and the kids are being home schooled again. I just keep thinking this is temporary!,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,Yes I suppose it does help to think it possible not for the long term but my friends seem to be dealing with it better than I am and I'm not quite sure why it's put me in such a sad emotional state. I should just get on with it but have very low motivation,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Affirmation and Reassurance,"I have to say it's hard to find motivation and I was in that spot at the beginning. With news of vaccines being introduced here shortly, that's what's keeping me afloat. Are you able to hang out with friends?",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,no not really because I'm not supposed to mix with people outside of my household. I could potentially try and meet them virtually online or on a video call is this something you've had much experience with?,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Self-disclosure,Oh very much so! Zoom and Facetime are my best friends right now. lol I think that's one of the reasons why I snapped out of my depression is because I started doing that more since we couldn't go out and do anything.,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,Ok that's interesting so you have also suffered with depression in the past? exactly how did you get out of it yourself?,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Self-disclosure,I downloaded Zoom around the end of May. The first two months were the worst. I had never heard of Zoom until a friend said we should have a virtual party so he organized it and there were 11 on the call. It was so much fun despite the fact.,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Providing Suggestions,"Maybe organizing a ""zoom party"" would start to lift your spirits.",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,that's a really good suggestion. I could also catch up with friends that haven't seen for a while. I think this would definitely work to boost my mood. The only problem is being depressed isn't something that I'm familiar with. what if it goes a little bit deeper than this?,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Providing Suggestions,"Depression sucks I have to say! Just don't let it win. Since you say it's something you have never dealt with, you can fight it by staying upbeat and do something fun.",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,"Sure, or something conversations like this help perhaps a support group would be a good idea also?",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Self-disclosure,"Start off by not being hard on yourself for feeling the way you do. Music, tv and books does it for me - and zoom",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Question,Most definitely. Do you have Meetup over there?,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,"I've never heard of this, what is it?",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Self-disclosure,"It's an app on mobile devices where you can (when there's no pandemic) meet up with folks who share common interests as yourself. Nowadays instead of meeting in person, they are doing virtual meetups. I do it with a book club.",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,I think something to take my mind off the current situation would be really good. I like the idea of a virtual book club. is it free?,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Information,Totally free!,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,"I like the sound of that, thanks for your help",5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Affirmation and Reassurance,You are so welcome. Just don't let that depression get the best of you. You're stronger than it is.,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SEEKER,,thank you for the vote of confidence.,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
89,Current Experience,sadness,ongoing depression,Coronavirus restrictions are getting me down and I've suffered from low motivation and can't seem to get positive about anything any more.,SUPPORTER,Reflection of feelings,Very welcome!,5,4,4,3,5,No,Nothing,I enjoyed helping the person,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,Hi,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,hello,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,How are you friend?,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,"i am in depression friend, don't really know what else to do",5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,What' s your problem friend?,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,i was furloughed and getting another good job is like mission impossible,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,don't worry,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,Try to do your job enthusiastically..,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,the is no job anywhere,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,i have to go to the food shelter last month,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,that how bad things are going,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,Do you know of nay business you own?,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,didnt get you,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,ok,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,i have been going all around looking for a part time job but nothing yet,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,"don't worry, keep trying..",5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,"Definitely get a good job, keep trying..",5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,yes i am still trying every angle,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,"thanks, i will keep trying",5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,very good,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,All the best,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,thanks,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,good luck to you too,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,nice talking to you,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,Thanks a lot friend...,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,me too..,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,and please is there any other way i can get job easily,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,i have tried all my best,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,Do you search on social web sites,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,no not yet,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,give it a try and you will definitely get a good job,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,"ok, i will",5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,thanks for that,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,ok good luck,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,same here,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,thanks,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,"Hmm ok, anything else?",5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,nothing at all,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SEEKER,,you have been more than helpful,5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,"thank you,",5,5,4,1,5,everything is perfect,nothing,No,Nothing
90,Current Experience,depression,job crisis,it has been difficult to get another job after i was furloughed,SUPPORTER,Affirmation and Reassurance,"ok bye, god bless you..",5,5,4,1,5,everything is perfect,nothing,No,Nothing
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Question,"Hello, how are you today?",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,I am good and you,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,coughing time to time has been my fucking fear,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
